TransactionID,Amount,SenderCounty,ReceiverCounty,TimeOfDay,TransactionType,AccountAgeMonths,TransactionsLast24Hours,DeviceChangedRecently,NewLocationLogin,FailedPinAttempts,IsWeekend,Fraudulent
TXN004273,437947,Uasin Gishu,Kisumu,0,Paybill,29,30,No,Yes,4,No,Yes
TXN004274,425029,Machakos,Kisumu,9,Paybill,71,26,Yes,No,3,No,Yes
TXN004275,428263,Mombasa,Kiambu,13,Till,61,22,No,Yes,7,No,Yes
TXN004276,442998,Mombasa,Nakuru,11,Paybill,98,29,No,Yes,2,No,No
TXN004277,148116,Nyeri,Nakuru,4,Withdraw,20,11,No,No,6,Yes,No
TXN004278,377470,Mombasa,Machakos,11,Send Money,20,27,Yes,Yes,8,No,Yes
TXN004279,441744,Kisumu,Kakamega,10,Send Money,2,19,No,No,2,No,No
TXN004280,192878,Nairobi,Kakamega,5,Withdraw,52,29,Yes,No,8,Yes,Yes
TXN004281,37704,Kisumu,Meru,6,Withdraw,20,13,Yes,Yes,4,Yes,Yes
TXN004282,277659,Kisumu,Kakamega,7,Paybill,120,4,Yes,Yes,6,No,Yes
TXN004283,81131,Kakamega,Kiambu,13,Till,113,14,Yes,No,7,No,Yes
TXN004284,477949,Kakamega,Kiambu,18,Paybill,65,26,Yes,No,6,No,Yes
TXN004285,301608,Kakamega,Machakos,20,Withdraw,38,9,Yes,Yes,3,No,Yes
TXN004286,82354,Meru,Nairobi,21,Till,111,27,No,No,8,No,No
TXN004287,120588,Kisumu,Nairobi,6,Send Money,52,21,No,No,8,Yes,No
TXN004288,208104,Meru,Nairobi,10,Paybill,16,29,Yes,Yes,7,No,Yes
TXN004289,158598,Mombasa,Machakos,21,Send Money,6,30,Yes,Yes,3,Yes,Yes
TXN004290,268533,Kisumu,Nakuru,13,Paybill,3,4,No,No,4,Yes,No
TXN004291,281983,Nakuru,Mombasa,3,Till,8,28,Yes,Yes,8,No,Yes
TXN004292,144769,Machakos,Kakamega,7,Till,100,29,Yes,No,8,Yes,Yes
TXN004293,424261,Uasin Gishu,Nairobi,16,Withdraw,12,28,No,Yes,0,No,No
TXN004294,443614,Uasin Gishu,Nairobi,4,Withdraw,24,8,No,No,0,No,No
TXN004295,478645,Kisumu,Machakos,3,Paybill,84,6,Yes,No,7,Yes,Yes
TXN004296,455564,Uasin Gishu,Kisumu,2,Send Money,115,14,Yes,Yes,5,Yes,Yes
TXN004297,277590,Nairobi,Uasin Gishu,4,Send Money,38,2,Yes,No,7,No,Yes
TXN004298,19537,Nyeri,Uasin Gishu,13,Till,73,20,No,No,2,No,No
TXN004299,26063,Mombasa,Kiambu,1,Withdraw,69,7,No,Yes,6,Yes,No
TXN004300,118557,Nakuru,Meru,0,Paybill,61,7,Yes,No,1,No,No
TXN004301,324647,Uasin Gishu,Kisumu,12,Send Money,2,20,Yes,Yes,0,No,Yes
TXN004302,252953,Nyeri,Machakos,20,Withdraw,1,21,Yes,No,7,No,Yes
TXN004303,327049,Kakamega,Nakuru,17,Send Money,67,23,Yes,Yes,3,Yes,Yes
TXN004304,466539,Meru,Kakamega,21,Paybill,43,6,Yes,Yes,2,Yes,Yes
TXN004305,404199,Nyeri,Kiambu,15,Till,42,9,Yes,Yes,4,Yes,Yes
TXN004306,152953,Meru,Kiambu,14,Send Money,31,21,Yes,No,4,No,Yes
TXN004307,30160,Uasin Gishu,Uasin Gishu,19,Paybill,61,27,Yes,No,6,Yes,Yes
TXN004308,250681,Machakos,Nyeri,7,Withdraw,108,12,No,No,0,No,No
TXN004309,189249,Nakuru,Mombasa,14,Paybill,5,1,No,No,0,Yes,No
TXN004310,49852,Kiambu,Nakuru,6,Paybill,81,29,Yes,Yes,5,Yes,Yes
TXN004311,57717,Nairobi,Mombasa,1,Send Money,104,25,No,No,6,No,No
TXN004312,163828,Kisumu,Nairobi,13,Paybill,52,1,Yes,Yes,3,No,Yes
TXN004313,91354,Kiambu,Kisumu,12,Withdraw,104,13,Yes,Yes,1,No,Yes
TXN004314,439340,Kiambu,Nairobi,17,Paybill,120,8,Yes,Yes,6,Yes,Yes
TXN004315,99822,Mombasa,Meru,18,Till,14,1,Yes,No,1,No,No
TXN004316,165953,Meru,Meru,11,Send Money,60,30,No,Yes,5,Yes,Yes
TXN004317,290547,Kakamega,Nakuru,20,Till,10,20,Yes,Yes,5,No,Yes
TXN004318,82519,Kakamega,Uasin Gishu,7,Till,103,14,Yes,No,5,Yes,Yes
TXN004319,95532,Nyeri,Uasin Gishu,15,Send Money,34,4,Yes,Yes,2,Yes,No
TXN004320,28530,Kiambu,Meru,5,Paybill,51,14,No,No,0,Yes,No
TXN004321,192113,Kiambu,Meru,1,Till,114,15,No,No,4,Yes,No
TXN004322,246894,Kakamega,Meru,19,Withdraw,11,16,No,Yes,2,Yes,No
TXN004323,363957,Machakos,Nyeri,14,Send Money,102,22,No,Yes,6,Yes,Yes
TXN004324,210312,Machakos,Mombasa,2,Send Money,105,24,Yes,Yes,7,Yes,Yes
TXN004325,135346,Nyeri,Kiambu,11,Till,21,24,No,Yes,2,No,No
TXN004326,218399,Kakamega,Kiambu,2,Send Money,57,7,Yes,Yes,7,Yes,Yes
TXN004327,357820,Nyeri,Machakos,15,Send Money,53,13,No,No,5,Yes,No
TXN004328,100742,Mombasa,Kakamega,0,Withdraw,33,1,Yes,Yes,7,No,Yes
TXN004329,54715,Kakamega,Nakuru,17,Paybill,27,21,Yes,Yes,1,Yes,Yes
TXN004330,449409,Nakuru,Machakos,15,Withdraw,12,22,Yes,No,2,Yes,No
TXN004331,187564,Meru,Mombasa,21,Till,108,14,No,Yes,0,Yes,No
TXN004332,152496,Kiambu,Mombasa,3,Withdraw,110,5,No,Yes,7,Yes,Yes
TXN004333,456217,Mombasa,Kiambu,15,Till,36,7,No,Yes,4,Yes,Yes
TXN004334,460191,Nyeri,Kisumu,4,Paybill,38,22,No,No,2,No,No
TXN004335,499346,Mombasa,Uasin Gishu,16,Till,108,2,No,No,2,Yes,No
TXN004336,209938,Nakuru,Kiambu,22,Withdraw,8,8,No,Yes,5,Yes,Yes
TXN004337,204999,Kiambu,Machakos,6,Paybill,41,5,Yes,No,4,No,Yes
TXN004338,51718,Nairobi,Machakos,20,Till,56,25,No,No,0,No,No
TXN004339,54261,Kiambu,Uasin Gishu,23,Paybill,13,23,Yes,No,1,Yes,No
TXN004340,331786,Kakamega,Nyeri,13,Till,14,25,Yes,No,8,Yes,Yes
TXN004341,237483,Nairobi,Kiambu,3,Till,96,13,Yes,Yes,8,Yes,Yes
TXN004342,332447,Nakuru,Nakuru,8,Paybill,110,9,No,No,4,No,No
TXN004343,194623,Nairobi,Mombasa,21,Withdraw,84,27,No,Yes,6,No,Yes
TXN004344,263223,Kakamega,Machakos,1,Till,99,12,Yes,No,3,Yes,Yes
TXN004345,2198,Mombasa,Nyeri,10,Withdraw,102,19,Yes,No,0,Yes,No
TXN004346,292083,Kisumu,Meru,0,Till,74,23,No,No,0,No,No
TXN004347,379770,Meru,Kisumu,16,Send Money,101,22,No,Yes,5,No,Yes
TXN004348,278256,Uasin Gishu,Nakuru,23,Paybill,35,15,Yes,No,6,Yes,Yes
TXN004349,151055,Nairobi,Uasin Gishu,5,Withdraw,10,14,Yes,Yes,5,No,Yes
TXN004350,268904,Mombasa,Mombasa,4,Send Money,83,29,Yes,Yes,6,Yes,Yes
TXN004351,241405,Kisumu,Nakuru,7,Send Money,120,19,No,Yes,8,Yes,Yes
TXN004352,97240,Nairobi,Nakuru,16,Till,43,13,No,No,2,No,No
TXN004353,494387,Kakamega,Mombasa,8,Send Money,97,29,No,Yes,6,Yes,Yes
TXN004354,99391,Kisumu,Nakuru,10,Withdraw,36,26,Yes,No,7,Yes,Yes
TXN004355,121959,Kisumu,Nairobi,19,Till,90,16,No,Yes,1,No,No
TXN004356,97114,Machakos,Nyeri,14,Send Money,5,15,Yes,No,4,Yes,Yes
TXN004357,323857,Machakos,Meru,4,Till,91,20,No,Yes,5,Yes,Yes
TXN004358,118657,Kakamega,Meru,22,Paybill,112,29,Yes,No,5,No,Yes
TXN004359,207343,Meru,Machakos,14,Paybill,38,22,Yes,No,3,No,Yes
TXN004360,116718,Meru,Kisumu,2,Paybill,67,24,Yes,No,1,Yes,No
TXN004361,168146,Mombasa,Nairobi,15,Till,14,4,Yes,Yes,3,Yes,Yes
TXN004362,98471,Meru,Kiambu,16,Till,48,25,Yes,Yes,4,No,Yes
TXN004363,373063,Kisumu,Kisumu,7,Paybill,94,29,Yes,Yes,3,Yes,Yes
TXN004364,475237,Kakamega,Nairobi,23,Till,5,18,No,Yes,8,No,Yes
TXN004365,108682,Nyeri,Machakos,17,Withdraw,75,27,Yes,Yes,7,Yes,Yes
TXN004366,272249,Uasin Gishu,Nyeri,5,Paybill,27,16,Yes,Yes,3,Yes,Yes
TXN004367,197069,Machakos,Mombasa,19,Paybill,84,2,Yes,Yes,7,Yes,Yes
TXN004368,39116,Nyeri,Nairobi,6,Withdraw,119,15,No,No,8,Yes,No
TXN004369,334519,Mombasa,Nakuru,6,Withdraw,36,21,No,Yes,8,Yes,Yes
TXN004370,32136,Machakos,Machakos,9,Send Money,86,9,No,No,2,No,No
TXN004371,230538,Machakos,Machakos,20,Paybill,110,16,Yes,Yes,5,Yes,Yes
TXN004372,447821,Nyeri,Kisumu,18,Paybill,27,30,No,Yes,1,Yes,No
TXN004373,271355,Meru,Nyeri,5,Till,42,2,Yes,No,7,No,Yes
TXN004374,270291,Machakos,Uasin Gishu,9,Send Money,63,24,No,Yes,7,Yes,Yes
TXN004375,168413,Nairobi,Uasin Gishu,13,Withdraw,114,28,Yes,Yes,0,No,Yes
TXN004376,357123,Mombasa,Mombasa,18,Send Money,115,16,Yes,No,3,Yes,Yes
TXN004377,376820,Nakuru,Nairobi,19,Paybill,56,23,Yes,Yes,5,No,Yes
TXN004378,256990,Nakuru,Kakamega,15,Send Money,27,24,Yes,Yes,4,Yes,Yes
TXN004379,244636,Uasin Gishu,Mombasa,17,Paybill,2,25,Yes,No,3,Yes,Yes
TXN004380,460961,Nairobi,Kakamega,4,Send Money,7,29,Yes,No,5,Yes,Yes
TXN004381,205127,Kiambu,Uasin Gishu,17,Till,24,27,No,No,4,Yes,No
TXN004382,488517,Uasin Gishu,Machakos,4,Send Money,62,8,Yes,No,5,Yes,Yes
TXN004383,175837,Kisumu,Nairobi,14,Paybill,92,29,Yes,No,7,Yes,Yes
TXN004384,475330,Nakuru,Machakos,22,Till,115,24,Yes,No,7,Yes,Yes
TXN004385,5908,Kiambu,Machakos,13,Till,118,18,Yes,No,8,No,Yes
TXN004386,498890,Kisumu,Nairobi,10,Till,91,15,Yes,No,4,No,Yes
TXN004387,29164,Uasin Gishu,Kakamega,8,Send Money,119,21,No,Yes,5,No,Yes
TXN004388,295736,Machakos,Meru,23,Paybill,101,6,Yes,Yes,6,No,Yes
TXN004389,18628,Kiambu,Nairobi,11,Send Money,119,1,Yes,Yes,4,Yes,Yes
TXN004390,203263,Uasin Gishu,Machakos,9,Till,81,16,Yes,Yes,4,No,Yes
TXN004391,2963,Kiambu,Uasin Gishu,8,Till,7,1,Yes,No,0,Yes,No
TXN004392,132128,Machakos,Kisumu,11,Withdraw,80,15,No,Yes,4,No,Yes
TXN004393,9973,Kisumu,Machakos,14,Withdraw,37,29,Yes,No,6,No,Yes
TXN004394,31779,Mombasa,Nyeri,3,Paybill,11,7,Yes,No,5,Yes,No
TXN004395,350058,Nairobi,Nyeri,21,Send Money,115,4,No,No,2,No,No
TXN004396,193059,Machakos,Nairobi,14,Send Money,73,11,Yes,No,3,Yes,Yes
TXN004397,406835,Kakamega,Uasin Gishu,6,Send Money,64,9,Yes,No,4,No,Yes
TXN004398,328172,Meru,Kakamega,12,Withdraw,6,23,Yes,Yes,3,Yes,Yes
TXN004399,30411,Nyeri,Kiambu,9,Till,21,12,No,No,1,No,No
TXN004400,199134,Kiambu,Kiambu,2,Paybill,76,14,No,No,8,Yes,No
TXN004401,97158,Kisumu,Kiambu,23,Till,66,29,Yes,Yes,3,No,Yes
TXN004402,402401,Kiambu,Kiambu,16,Till,64,30,Yes,No,5,Yes,Yes
TXN004403,10543,Uasin Gishu,Nakuru,18,Paybill,114,1,No,No,5,No,No
TXN004404,337880,Kakamega,Uasin Gishu,21,Withdraw,96,10,No,Yes,7,Yes,Yes
TXN004405,219234,Machakos,Nakuru,8,Paybill,103,9,No,Yes,7,Yes,Yes
TXN004406,183871,Kisumu,Nyeri,18,Withdraw,15,19,Yes,No,1,No,No
TXN004407,160802,Nairobi,Meru,2,Send Money,57,14,No,No,6,No,No
TXN004408,315350,Kisumu,Machakos,18,Paybill,25,29,No,Yes,6,No,Yes
TXN004409,59411,Uasin Gishu,Kakamega,10,Send Money,58,14,No,Yes,8,No,Yes
TXN004410,13764,Nairobi,Kiambu,8,Withdraw,81,12,No,Yes,6,No,Yes
TXN004411,250380,Kakamega,Kakamega,1,Paybill,62,30,Yes,No,0,No,No
TXN004412,191514,Kiambu,Meru,9,Send Money,96,1,Yes,No,5,No,Yes
TXN004413,335541,Machakos,Uasin Gishu,20,Paybill,107,26,No,No,5,Yes,No
TXN004414,257271,Machakos,Kakamega,12,Withdraw,34,30,No,No,5,No,No
TXN004415,110423,Machakos,Nairobi,18,Till,31,27,No,No,2,Yes,No
TXN004416,499179,Kakamega,Kisumu,16,Paybill,28,25,Yes,No,2,No,No
TXN004417,248983,Kisumu,Uasin Gishu,12,Send Money,50,19,No,No,0,No,No
TXN004418,123129,Uasin Gishu,Kiambu,8,Paybill,53,30,No,Yes,2,No,No
TXN004419,336341,Nairobi,Kakamega,19,Withdraw,116,25,No,Yes,5,Yes,Yes
TXN004420,420512,Kakamega,Nyeri,8,Paybill,14,14,No,Yes,7,No,Yes
TXN004421,145903,Uasin Gishu,Nakuru,21,Withdraw,63,4,No,No,1,Yes,No
TXN004422,305155,Machakos,Nairobi,3,Withdraw,43,1,No,Yes,5,Yes,Yes
TXN004423,317998,Kakamega,Meru,16,Paybill,10,12,No,No,8,Yes,No
TXN004424,109185,Nakuru,Nakuru,23,Till,7,16,Yes,Yes,8,Yes,Yes
TXN004425,432497,Kiambu,Nakuru,5,Withdraw,95,19,Yes,Yes,3,No,Yes
TXN004426,301105,Nyeri,Nairobi,2,Withdraw,111,23,Yes,No,4,Yes,Yes
TXN004427,352759,Meru,Kiambu,13,Till,74,21,No,Yes,1,Yes,No
TXN004428,20720,Meru,Mombasa,8,Withdraw,32,3,Yes,Yes,8,No,Yes
TXN004429,479691,Nairobi,Nakuru,7,Send Money,46,19,No,Yes,1,Yes,No
TXN004430,192694,Nakuru,Meru,9,Paybill,78,13,No,No,4,Yes,No
TXN004431,292405,Nyeri,Nyeri,9,Withdraw,87,7,No,No,4,Yes,No
TXN004432,127104,Nairobi,Nakuru,0,Paybill,61,24,No,Yes,4,No,Yes
TXN004433,458382,Mombasa,Uasin Gishu,5,Till,58,16,Yes,Yes,7,Yes,Yes
TXN004434,24472,Kakamega,Meru,19,Paybill,108,11,No,Yes,2,No,No
TXN004435,145760,Uasin Gishu,Nyeri,22,Withdraw,111,27,No,Yes,7,Yes,Yes
TXN004436,399712,Nyeri,Uasin Gishu,14,Paybill,91,16,Yes,No,1,Yes,No
TXN004437,265562,Meru,Mombasa,1,Till,63,16,No,No,8,No,No
TXN004438,9493,Kisumu,Kiambu,3,Till,57,13,Yes,No,6,No,Yes
TXN004439,254894,Nairobi,Kiambu,2,Send Money,29,3,Yes,Yes,0,No,Yes
TXN004440,241323,Nakuru,Kakamega,1,Paybill,104,4,Yes,Yes,4,Yes,Yes
TXN004441,221474,Machakos,Machakos,0,Send Money,47,15,Yes,No,6,Yes,Yes
TXN004442,305416,Mombasa,Machakos,16,Till,27,12,Yes,Yes,1,Yes,Yes
TXN004443,193710,Nairobi,Nairobi,23,Send Money,51,15,Yes,Yes,3,No,Yes
TXN004444,348219,Machakos,Uasin Gishu,0,Withdraw,89,15,No,Yes,1,No,No
TXN004445,122323,Nakuru,Nakuru,19,Withdraw,1,6,Yes,No,3,No,Yes
TXN004446,425396,Kiambu,Meru,5,Withdraw,82,22,Yes,Yes,0,Yes,Yes
TXN004447,82093,Nairobi,Uasin Gishu,2,Paybill,10,27,Yes,Yes,4,Yes,Yes
TXN004448,274891,Kisumu,Machakos,2,Till,49,11,No,No,6,Yes,No
TXN004449,130886,Mombasa,Nyeri,22,Send Money,44,18,Yes,No,7,Yes,Yes
TXN004450,412232,Nakuru,Mombasa,22,Send Money,5,10,No,Yes,1,No,No
TXN004451,300034,Uasin Gishu,Meru,6,Till,42,20,No,Yes,2,No,No
TXN004452,417745,Nairobi,Machakos,8,Till,119,25,No,No,6,No,No
TXN004453,197194,Kisumu,Kisumu,9,Withdraw,20,11,No,No,0,No,No
TXN004454,453514,Mombasa,Kakamega,10,Till,34,25,Yes,No,4,No,Yes
TXN004455,461323,Mombasa,Kiambu,17,Send Money,14,24,Yes,No,7,Yes,Yes
TXN004456,200685,Machakos,Kakamega,1,Paybill,8,12,Yes,Yes,7,No,Yes
TXN004457,210548,Kiambu,Kiambu,2,Till,63,24,No,No,0,No,No
TXN004458,475126,Kakamega,Nairobi,16,Send Money,36,24,Yes,No,2,No,No
TXN004459,367039,Nakuru,Kakamega,21,Withdraw,45,28,Yes,Yes,5,Yes,Yes
TXN004460,404227,Kiambu,Kisumu,8,Send Money,113,6,No,No,7,Yes,No
TXN004461,215522,Kakamega,Uasin Gishu,21,Send Money,93,19,Yes,No,2,Yes,No
TXN004462,230285,Kiambu,Nakuru,13,Till,84,1,Yes,No,8,Yes,Yes
TXN004463,302449,Mombasa,Nairobi,10,Till,61,5,Yes,No,6,No,Yes
TXN004464,63750,Kakamega,Uasin Gishu,0,Send Money,111,15,Yes,No,0,Yes,No
TXN004465,360661,Nairobi,Kakamega,15,Till,107,28,No,No,1,Yes,No
TXN004466,93907,Mombasa,Nyeri,20,Withdraw,65,10,No,No,7,No,No
TXN004467,482907,Kisumu,Mombasa,19,Paybill,62,16,Yes,No,6,No,Yes
TXN004468,418631,Nakuru,Nairobi,20,Paybill,106,6,Yes,No,1,No,No
TXN004469,58112,Nyeri,Nakuru,6,Withdraw,47,6,No,Yes,5,No,No
TXN004470,434555,Kisumu,Nairobi,11,Till,60,30,No,Yes,8,Yes,Yes
TXN004471,423744,Mombasa,Kisumu,21,Paybill,37,23,No,No,8,Yes,No
TXN004472,179483,Uasin Gishu,Mombasa,23,Send Money,97,13,Yes,Yes,8,Yes,Yes
TXN004473,450778,Nairobi,Mombasa,12,Paybill,72,18,Yes,Yes,5,No,Yes
TXN004474,376322,Nakuru,Machakos,10,Till,7,24,No,Yes,7,Yes,Yes
TXN004475,464043,Kakamega,Uasin Gishu,2,Withdraw,114,20,Yes,No,1,No,No
TXN004476,369820,Nakuru,Uasin Gishu,1,Paybill,53,5,No,No,8,No,No
TXN004477,409282,Nairobi,Meru,4,Paybill,47,8,No,No,3,Yes,No
TXN004478,171086,Uasin Gishu,Meru,8,Send Money,112,9,No,Yes,8,Yes,Yes
TXN004479,321193,Mombasa,Nyeri,6,Till,57,18,No,Yes,8,No,Yes
TXN004480,467732,Uasin Gishu,Machakos,17,Till,16,25,Yes,Yes,0,No,Yes
TXN004481,270202,Uasin Gishu,Nairobi,7,Till,37,8,Yes,Yes,0,No,Yes
TXN004482,438638,Nairobi,Uasin Gishu,8,Paybill,84,23,No,Yes,8,No,Yes
TXN004483,246628,Meru,Nairobi,20,Till,48,20,Yes,No,4,No,Yes
TXN004484,391995,Nairobi,Kisumu,15,Send Money,71,27,Yes,Yes,4,No,Yes
TXN004485,83834,Nakuru,Nairobi,21,Send Money,109,15,No,No,5,Yes,No
TXN004486,168158,Kakamega,Machakos,9,Withdraw,118,21,Yes,Yes,8,No,Yes
TXN004487,110019,Kiambu,Nairobi,12,Paybill,116,18,Yes,No,2,No,No
TXN004488,267710,Machakos,Machakos,7,Paybill,22,17,No,Yes,7,Yes,Yes
TXN004489,6943,Machakos,Nairobi,3,Paybill,48,23,Yes,No,1,No,No
TXN004490,172790,Nyeri,Nyeri,15,Till,21,9,No,Yes,1,No,No
TXN004491,7106,Mombasa,Nyeri,0,Till,93,12,Yes,Yes,1,No,Yes
TXN004492,392562,Nairobi,Kakamega,8,Send Money,12,27,No,Yes,2,Yes,No
TXN004493,144149,Nakuru,Kisumu,15,Withdraw,95,12,Yes,No,6,Yes,Yes
TXN004494,367134,Nyeri,Kakamega,19,Paybill,80,5,No,No,7,Yes,No
TXN004495,22092,Meru,Nairobi,12,Send Money,73,30,Yes,No,2,Yes,No
TXN004496,192446,Kisumu,Kiambu,3,Paybill,53,7,No,Yes,7,Yes,Yes
TXN004497,250230,Nyeri,Mombasa,18,Paybill,27,20,No,Yes,2,No,No
TXN004498,468546,Nakuru,Uasin Gishu,11,Paybill,56,13,No,Yes,6,No,Yes
TXN004499,44110,Nyeri,Mombasa,11,Send Money,85,10,No,No,5,No,No
TXN004500,395440,Nakuru,Mombasa,17,Withdraw,70,19,No,Yes,4,No,Yes
TXN004501,323729,Nairobi,Kisumu,6,Send Money,71,19,No,No,3,Yes,No
TXN004502,147475,Mombasa,Meru,12,Send Money,20,26,Yes,Yes,3,Yes,Yes
TXN004503,402973,Kiambu,Nairobi,0,Till,19,11,Yes,Yes,7,Yes,Yes
TXN004504,128583,Kakamega,Nairobi,15,Paybill,100,27,No,No,6,No,No
TXN004505,203839,Nyeri,Meru,13,Withdraw,6,24,Yes,No,5,No,Yes
TXN004506,106237,Nakuru,Nyeri,1,Paybill,53,17,Yes,No,3,No,Yes
TXN004507,105561,Meru,Meru,17,Paybill,25,29,Yes,No,0,Yes,No
TXN004508,154507,Nyeri,Uasin Gishu,4,Send Money,60,16,Yes,No,5,Yes,Yes
TXN004509,1717,Nyeri,Kisumu,16,Send Money,73,17,No,Yes,6,No,Yes
TXN004510,461087,Uasin Gishu,Nyeri,21,Send Money,55,18,No,Yes,0,No,No
TXN004511,458929,Machakos,Kisumu,17,Till,117,6,No,Yes,4,Yes,Yes
TXN004512,197933,Kakamega,Meru,4,Paybill,42,17,Yes,No,8,Yes,Yes
TXN004513,331030,Mombasa,Nairobi,17,Send Money,37,4,No,No,0,Yes,No
TXN004514,278537,Nyeri,Kakamega,17,Send Money,28,9,Yes,No,4,No,Yes
TXN004515,495042,Uasin Gishu,Machakos,17,Withdraw,105,26,No,Yes,3,No,Yes
TXN004516,481313,Mombasa,Nakuru,2,Send Money,89,15,Yes,No,0,Yes,No
TXN004517,221486,Meru,Meru,15,Till,91,14,No,No,0,No,No
TXN004518,116741,Nyeri,Kisumu,20,Till,82,1,No,Yes,3,No,Yes
TXN004519,370217,Uasin Gishu,Nyeri,16,Withdraw,119,27,Yes,No,1,Yes,No
TXN004520,12173,Nyeri,Mombasa,7,Withdraw,37,29,Yes,No,5,No,Yes
TXN004521,105057,Machakos,Uasin Gishu,4,Till,92,3,No,Yes,1,No,No
TXN004522,251956,Mombasa,Kakamega,17,Paybill,77,20,No,No,3,Yes,No
TXN004523,235760,Uasin Gishu,Kisumu,1,Till,29,24,Yes,No,7,No,Yes
TXN004524,432542,Nairobi,Mombasa,10,Withdraw,2,30,No,No,6,No,Yes
TXN004525,235466,Nyeri,Machakos,13,Till,38,14,No,Yes,1,No,No
TXN004526,330942,Machakos,Nyeri,13,Withdraw,17,11,No,No,2,No,No
TXN004527,238295,Kisumu,Uasin Gishu,15,Till,23,20,Yes,Yes,7,Yes,Yes
TXN004528,22946,Mombasa,Nakuru,16,Paybill,56,22,Yes,Yes,5,No,Yes
TXN004529,229841,Nakuru,Meru,4,Paybill,92,30,Yes,No,8,Yes,Yes
TXN004530,437471,Kiambu,Uasin Gishu,20,Withdraw,69,22,No,Yes,2,No,No
TXN004531,97942,Machakos,Uasin Gishu,11,Withdraw,73,14,No,Yes,0,Yes,No
TXN004532,140918,Mombasa,Kiambu,18,Paybill,83,18,Yes,No,3,No,Yes
TXN004533,215227,Nairobi,Nairobi,23,Send Money,19,16,Yes,No,0,No,No
TXN004534,77983,Meru,Uasin Gishu,2,Till,106,14,No,No,6,Yes,No
TXN004535,317175,Uasin Gishu,Uasin Gishu,11,Till,101,2,Yes,Yes,0,Yes,Yes
TXN004536,162005,Kakamega,Nyeri,8,Withdraw,44,10,Yes,Yes,0,Yes,Yes
TXN004537,68361,Machakos,Kisumu,22,Paybill,84,24,No,No,2,Yes,No
TXN004538,178242,Nakuru,Kisumu,3,Withdraw,86,22,No,Yes,0,No,No
TXN004539,208106,Nairobi,Nyeri,21,Withdraw,48,27,No,Yes,0,No,No
TXN004540,393794,Kiambu,Nairobi,20,Paybill,117,3,Yes,No,1,Yes,No
TXN004541,187535,Kakamega,Uasin Gishu,8,Paybill,5,1,No,No,2,Yes,No
TXN004542,162637,Uasin Gishu,Machakos,1,Till,107,19,No,No,5,Yes,No
TXN004543,100956,Uasin Gishu,Nairobi,5,Till,37,16,No,No,1,Yes,No
TXN004544,367638,Machakos,Machakos,19,Withdraw,74,29,No,Yes,8,No,Yes
TXN004545,483988,Machakos,Machakos,5,Paybill,41,19,Yes,Yes,4,Yes,Yes
TXN004546,399924,Nairobi,Nakuru,20,Paybill,30,2,Yes,No,4,Yes,Yes
TXN004547,316245,Nakuru,Kisumu,18,Till,64,15,No,No,4,Yes,No
TXN004548,180956,Kiambu,Kakamega,14,Paybill,87,15,No,No,4,Yes,No
TXN004549,137323,Nyeri,Nakuru,21,Till,82,21,No,No,7,Yes,No
TXN004550,53933,Nairobi,Nairobi,19,Withdraw,73,26,Yes,No,7,Yes,Yes
TXN004551,293146,Uasin Gishu,Kiambu,4,Send Money,38,10,Yes,Yes,3,Yes,Yes
TXN004552,67513,Meru,Kakamega,1,Paybill,65,5,No,No,8,No,No
TXN004553,149045,Kakamega,Meru,18,Send Money,67,19,Yes,Yes,5,No,Yes
TXN004554,189664,Uasin Gishu,Machakos,3,Paybill,99,28,No,Yes,4,No,Yes
TXN004555,404057,Kakamega,Nairobi,16,Send Money,29,10,Yes,No,4,Yes,Yes
TXN004556,217317,Meru,Kiambu,7,Till,110,21,Yes,Yes,3,No,Yes
TXN004557,489188,Nakuru,Mombasa,4,Paybill,58,18,No,No,0,No,No
TXN004558,38493,Kisumu,Mombasa,21,Send Money,82,4,Yes,Yes,6,No,Yes
TXN004559,167474,Nairobi,Kakamega,1,Till,33,9,No,Yes,7,No,Yes
TXN004560,448701,Kisumu,Uasin Gishu,21,Paybill,4,15,Yes,No,0,No,No
TXN004561,97306,Uasin Gishu,Machakos,14,Paybill,57,13,Yes,No,3,Yes,Yes
TXN004562,1788,Kakamega,Nyeri,19,Paybill,99,16,Yes,No,7,Yes,Yes
TXN004563,231223,Nakuru,Meru,18,Withdraw,78,30,No,No,5,Yes,No
TXN004564,438251,Machakos,Kiambu,8,Send Money,107,7,No,Yes,8,No,Yes
TXN004565,454275,Nyeri,Kisumu,12,Paybill,87,26,Yes,No,7,Yes,Yes
TXN004566,389263,Machakos,Meru,23,Till,78,1,Yes,No,5,Yes,Yes
TXN004567,87053,Mombasa,Machakos,20,Till,62,30,No,No,8,No,No
TXN004568,385178,Mombasa,Nakuru,20,Till,29,7,Yes,Yes,7,Yes,Yes
TXN004569,428541,Kakamega,Uasin Gishu,11,Send Money,64,11,No,Yes,6,Yes,Yes
TXN004570,74759,Kakamega,Nyeri,13,Till,15,26,Yes,Yes,0,Yes,Yes
TXN004571,347606,Machakos,Mombasa,20,Paybill,79,25,No,No,0,Yes,No
TXN004572,494085,Meru,Nairobi,10,Paybill,42,8,Yes,No,3,Yes,Yes
TXN004573,465157,Meru,Kisumu,22,Withdraw,64,27,No,Yes,2,No,No
TXN004574,150512,Nyeri,Meru,15,Till,87,27,No,Yes,2,No,No
